absence_id,employee_id,base_code,role,absence_type,start_date,end_date,days_absent,approved
ABS002623,EMP00541,MIA,Ground Staff,Vacaciones,2023-06-20,2023-06-27,7,1
ABS002624,EMP01110,MAD,Tecnico Mantencion,Vacaciones,2024-11-03,2024-11-21,18,1
ABS002625,EMP00454,EZE,Piloto Copiloto,Capacitacion,2023-03-11,2023-03-12,1,
ABS002626,EMP00616,SCL,Supervisor Operaciones,Licencia Medica,2023-07-25,2023-07-31,6,1
ABS002627,EMP01124,SCL,Tripulante Cabina,Vacaciones,2023-06-11,2023-06-19,8,1
ABS002628,EMP00198,BOG,Tripulante Cabina,Licencia Medica,2023-08-10,2023-08-23,13,1
ABS002629,EMP01391,MIA,Piloto Copiloto,Permiso Sin Goce,2023-07-29,2023-08-06,8,1
ABS002630,EMP00354,SCL,Supervisor Operaciones,Vacaciones,2023-10-14,2023-10-24,10,1
ABS002631,EMP00849,EZE,Piloto Copiloto,Capacitacion,2023-05-05,2023-05-07,2,1
ABS002632,EMP00389,EZE,Tripulante Cabina Senior,Vacaciones,2023-07-29,2023-08-16,18,1
ABS002633,EMP01055,GRU,Tripulante Cabina,Permiso Sin Goce,2022-09-23,2022-09-25,2,1
ABS002634,EMP00909,GRU,Tripulante Cabina,Accidente Laboral,2024-07-26,2024-07-27,1,1
ABS002635,EMP00492,SCL,Tripulante Cabina Senior,Capacitacion,2023-11-18,2023-11-19,1,1
ABS002636,EMP01574,MIA,Piloto Copiloto,Licencia Medica,2023-06-27,2023-07-27,30,1
ABS002637,EMP00366,MIA,Supervisor Operaciones,Vacaciones,2022-08-09,2022-08-17,8,0
ABS002638,EMP00480,BOG,Tripulante Cabina,Permiso Sin Goce,2023-09-27,2023-10-03,6,1
ABS002639,EMP00628,BOG,Tecnico Mantencion,Permiso Sin Goce,2022-01-12,2022-01-21,9,1
ABS002640,EMP00968,GRU,Supervisor Operaciones,Capacitacion,2023-11-07,2023-11-11,4,0
ABS002641,EMP00611,BOG,Tecnico Mantencion,Vacaciones,2024-06-13,2024-06-23,10,0
ABS002642,EMP00763,BOG,Tripulante Cabina Senior,Licencia Medica,2022-07-03,2022-07-28,25,1
ABS002643,EMP00694,MAD,Agente Check-in,Vacaciones,2022-02-27,2022-03-14,15,1
ABS002644,EMP00961,SCL,Tripulante Cabina Senior,Licencia Medica,2024-08-06,2024-08-31,25,1
ABS002645,EMP01099,SCL,Tripulante Cabina Senior,Permiso Sin Goce,2022-08-28,2022-09-07,10,1
ABS002646,EMP00394,EZE,Supervisor Operaciones,Vacaciones,2024-07-26,,11,1
ABS002647,EMP01755,GRU,Tripulante Cabina Senior,Accidente Laboral,2023-04-03,2023-04-04,,1
ABS002648,EMP00219,LIM,Piloto Comandante,Licencia Medica,2023-08-06,2023-08-27,21,1
ABS002649,EMP01491,SCL,Piloto Copiloto,Licencia Medica,2022-03-04,2022-03-31,27,1
ABS002650,EMP00981,BOG,Tripulante Cabina,Licencia Medica,2023-09-30,2023-10-07,7,1
ABS002651,EMP01746,GRU,Tripulante Cabina,Capacitacion,2023-08-21,2023-08-25,4,
ABS002652,EMP01268,EZE,Supervisor Operaciones,Permiso Sin Goce,2022-07-29,,8,1
ABS002653,EMP01375,SCL,Piloto Comandante,Permiso Sin Goce,2023-07-30,2023-07-31,1,1
ABS002654,EMP00244,BOG,Agente Check-in,Licencia Medica,2023-01-24,2023-02-19,26,1
ABS002655,EMP00672,GRU,Piloto Comandante,Accidente Laboral,2023-04-26,2023-05-04,8,1
ABS002656,EMP01248,SCL,Supervisor Operaciones,Ausencia Injustificada,2023-07-15,2023-07-23,8,0
ABS002657,EMP01013,SCL,Tripulante Cabina,Licencia Medica,2024-05-20,2024-05-27,7,1
ABS002658,EMP00270,GRU,Ground Staff,Capacitacion,2022-04-28,2022-04-29,1,1
ABS002659,EMP01081,BOG,Tripulante Cabina Senior,Licencia Medica,2022-10-05,2022-10-07,2,1
ABS002660,EMP01180,SCL,Piloto Copiloto,Permiso Sin Goce,2022-02-14,2022-02-15,1,1
ABS002661,EMP00451,LIM,Agente Check-in,Licencia Medica,2024-08-10,2024-08-15,5,1
ABS002662,EMP00450,MIA,Supervisor Operaciones,Vacaciones,2024-09-13,2024-10-04,21,
ABS002663,EMP00200,MIA,Administrativo,Vacaciones,2023-09-02,2023-09-18,16,1
ABS002664,EMP00916,EZE,Ground Staff,Accidente Laboral,2024-01-22,2024-01-25,3,0
ABS002665,EMP00614,LIM,Tripulante Cabina,Vacaciones,2024-07-31,2024-08-08,8,1
ABS002666,EMP00859,EZE,Tripulante Cabina Senior,Capacitacion,2022-07-11,2022-07-15,4,1
ABS002667,EMP01605,BOG,Ground Staff,Vacaciones,2022-04-20,2022-05-05,15,1
ABS002668,EMP01685,BOG,Tripulante Cabina Senior,Vacaciones,2024-01-09,2024-01-16,7,1
ABS002669,EMP01571,GRU,Ground Staff,Vacaciones,2024-05-22,2024-05-31,9,1
ABS002670,EMP01397,SCL,Agente Check-in,Capacitacion,2023-02-22,2023-02-24,2,1
ABS002671,EMP01780,LIM,Tripulante Cabina Senior,Accidente Laboral,2022-06-26,2022-06-30,4,1
ABS002672,EMP01515,Santiago,Agente Check-in,Capacitacion,2022-06-04,,3,1
ABS002673,EMP01856,LIM,Tripulante Cabina Senior,Licencia Medica,2023-07-26,2023-08-18,23,1
ABS002674,EMP00262,GRU,Ground Staff,Licencia Medica,2024-12-18,2024-12-21,3,1
ABS002675,EMP01117,BOG,Ground Staff,Vacaciones,2023-03-13,2023-03-27,14,1
ABS002676,EMP00368,SCL,Supervisor Operaciones,Accidente Laboral,2023-01-12,2023-01-21,9,1
ABS002677,EMP01788,SCL,Piloto Copiloto,Accidente Laboral,2024-03-11,2024-03-19,8,1
ABS002678,EMP00467,GRU,Tripulante Cabina Senior,Vacaciones,2022-06-19,2022-07-03,14,1
ABS002679,EMP00797,SCL,Piloto Comandante,Licencia Medica,2023-12-13,2024-01-11,29,1
ABS002680,EMP00702,LIM,Tripulante Cabina,Licencia Medica,2022-10-26,2022-10-30,4,1
ABS002681,EMP00139,GRU,Ground Staff,Vacaciones,2023-01-07,2023-01-23,16,1
ABS002682,EMP00488,SCL,Ground Staff,Licencia Medica,2022-08-15,2022-08-21,6,
ABS002683,EMP01245,MIA,Piloto Copiloto,Vacaciones,2022-01-16,2022-02-04,19,1
ABS002684,EMP00273,LIM,Supervisor Operaciones,Vacaciones,2023-04-25,2023-05-04,9,1
ABS002685,EMP01266,SCL,Supervisor Operaciones,Licencia Medica,2023-11-29,2023-12-08,9,1
ABS002686,EMP01164,MAD,Ground Staff,Vacaciones,2023-12-04,2023-12-18,14,1
ABS002687,EMP01681,BOG,Tripulante Cabina Senior,Accidente Laboral,2022-01-15,2022-01-19,4,1
ABS002688,EMP01934,GRU,Ground Staff,Licencia Medica,2024-04-05,2024-04-11,6,1
ABS002689,EMP01010,SCL,Tripulante Cabina,Capacitacion,2024-03-28,2024-03-30,2,1
ABS002690,EMP00895,MIA,Administrativo,Permiso Sin Goce,2023-07-17,2023-07-18,1,1
ABS002691,EMP01271,SCL,Tripulante Cabina Senior,Licencia Medica,2023-12-23,2024-01-10,18,0
ABS002692,EMP00253,LIM,Agente Check-in,Licencia Medica,2022-01-03,2022-01-04,1,1
ABS002693,EMP01294,BOG,Seguridad,Licencia Medica,2022-12-02,2022-12-28,26,1
ABS002694,EMP00072,SCL,Piloto Copiloto,Vacaciones,2023-01-30,2023-02-09,10,1
ABS002695,EMP01722,SCL,Tripulante Cabina,Permiso Sin Goce,2023-07-12,2023-07-19,7,1
ABS002696,EMP00839,SCL,Supervisor Operaciones,Vacaciones,2024-01-10,2024-01-24,14,1
ABS002697,EMP01184,EZE,Agente Check-in,Vacaciones,2022-07-14,2022-07-22,8,1
ABS002698,EMP01816,LIM,Administrativo,Permiso Sin Goce,2023-07-23,2023-07-25,2,1
ABS002699,EMP01329,EZE,Tecnico Mantencion,Vacaciones,2024-04-21,2024-04-30,9,1
ABS002700,EMP00294,GRU,Ground Staff,Licencia Medica,2023-07-07,2023-07-11,4,1
ABS002701,EMP00810,SCL,Tripulante Cabina,Licencia Medica,2022-01-19,2022-02-11,23,1
ABS002702,EMP01685,LIM,Agente Check-in,Licencia Medica,2024-10-12,2024-10-30,18,1
ABS002703,EMP00707,BOG,Supervisor Operaciones,Licencia Medica,2024-03-11,,28,1
ABS002704,EMP01333,GRU,Agente Check-in,Vacaciones,2022-04-13,2022-04-23,10,1
ABS002705,EMP01633,MIA,Ground Staff,Licencia Medica,2023-09-18,2023-10-14,26,1
ABS002706,EMP00357,LIM,Ground Staff,Capacitacion,2023-06-01,2023-06-03,2,1
ABS002707,EMP00874,LIM,Piloto Comandante,Permiso Sin Goce,2024-05-03,2024-05-07,4,1
ABS002708,EMP00269,EZE,Ground Staff,Accidente Laboral,2023-10-27,2023-10-28,1,1
ABS002709,EMP00324,MAD,Tripulante Cabina Senior,Licencia Medica,2023-01-22,2023-02-21,30,1
ABS002710,EMP01102,GRU,Ground Staff,Licencia Medica,2024-11-30,2024-12-09,9,1
ABS002711,EMP00218,JFK,Agente Check-in,Licencia Medica,2023-11-17,2023-12-03,16,1
ABS002712,EMP00633,SCL,Tripulante Cabina,Licencia Medica,2022-01-30,2022-02-03,4,1
ABS002713,EMP01449,MIA,Administrativo,Permiso Sin Goce,2024-07-02,2024-07-06,4,1
ABS002714,EMP01334,MAD,Seguridad,Licencia Medica,2022-01-20,2022-02-07,18,1
ABS002715,EMP01678,SCL,Piloto Copiloto,Vacaciones,2022-11-20,2022-12-11,21,
ABS002716,EMP01156,MIA,Agente Check-in,Ausencia Injustificada,2023-10-26,2023-10-31,5,1
ABS002717,EMP01623,EZE,Tripulante Cabina,Vacaciones,2022-11-25,2022-12-09,14,1
ABS002718,EMP00302,GRU,Piloto Comandante,Capacitacion,2023-02-06,2023-02-07,1,1
ABS002719,EMP00243,BOG,Agente Check-in,Permiso Sin Goce,2024-01-11,2024-01-16,5,1
ABS002720,EMP00157,SCL,Ground Staff,Accidente Laboral,2022-04-29,2022-05-03,4,
ABS002721,EMP01898,BOG,Supervisor Operaciones,Permiso Sin Goce,2023-01-09,2023-01-19,10,1
ABS002722,EMP01653,BOG,Tripulante Cabina,Vacaciones,2022-12-15,2023-01-01,17,1
ABS002723,EMP00443,LIM,Piloto Copiloto,Vacaciones,2023-07-18,2023-08-04,17,1
ABS002724,EMP01451,GRU,Agente Check-in,Licencia Medica,2022-01-18,2022-01-26,8,1
ABS002725,EMP00025,LIM,Piloto Copiloto,Permiso Sin Goce,2023-01-28,2023-02-01,4,1
ABS002726,EMP00851,LIM,Piloto Copiloto,Permiso Sin Goce,2022-01-25,2022-01-28,3,1
ABS002727,EMP01656,GRU,Agente Check-in,Permiso Sin Goce,2023-07-05,2023-07-11,6,1
ABS002728,EMP01215,SCL,Agente Check-in,Capacitacion,2022-05-23,2022-05-26,3,1
ABS002729,EMP01317,GRU,Tripulante Cabina,Vacaciones,2024-07-22,2024-08-07,16,1
ABS002730,EMP01238,EZE,Administrativo,Vacaciones,2023-05-11,2023-05-20,9,1
ABS002731,EMP01046,MAD,Ground Staff,Vacaciones,2022-04-09,2022-04-18,9,1
ABS002732,EMP00997,SCL,Piloto Comandante,Vacaciones,2022-07-27,2022-08-10,14,1
ABS002733,EMP01921,EZE,Seguridad,Accidente Laboral,2022-11-03,2022-11-08,5,
ABS002734,EMP01172,LIM,Tripulante Cabina,Licencia Medica,2023-11-15,2023-11-23,8,1
ABS002735,EMP01433,BOG,Tripulante Cabina,Vacaciones,2023-07-21,2023-08-11,,1
ABS002736,EMP00214,MIA,Tecnico Mantencion,Permiso Sin Goce,2022-07-19,2022-07-20,1,0
ABS002737,EMP01741,EZE,Ground Staff,Licencia Medica,2023-02-18,2023-02-22,4,
ABS002738,EMP00728,MIA,Ground Staff,Licencia Medica,2024-01-08,2024-01-20,12,1
ABS002739,EMP00578,LIM,Piloto Comandante,Vacaciones,2022-09-02,2022-09-17,15,1
ABS002740,EMP01640,GRU,Tripulante Cabina Senior,Licencia Medica,2022-09-11,2022-09-27,16,
ABS002741,EMP00863,GRU,Tecnico Mantencion,Vacaciones,2022-06-21,2022-07-04,13,1
ABS002742,EMP00140,SCL,Agente Check-in,Vacaciones,2022-11-02,2022-11-13,11,1
ABS002743,EMP00178,GRU,Tripulante Cabina,Capacitacion,2022-12-04,2022-12-05,1,1
ABS002744,EMP00406,SCL,Tripulante Cabina,Licencia Medica,2023-08-31,2023-09-18,18,1
ABS002745,EMP00643,LIM,Seguridad,Vacaciones,2024-01-26,2024-02-02,7,1
ABS002746,EMP00827,SCL,Agente Check-in,Capacitacion,2022-01-30,2022-02-01,2,1
ABS002747,EMP00771,SCL,Ground Staff,Licencia Medica,2022-01-03,,19,1
ABS002748,EMP01583,GRU,Administrativo,Vacaciones,2022-07-26,2022-08-02,7,0
ABS002749,EMP01180,MAD,Piloto Copiloto,Ausencia Injustificada,2023-05-15,2023-05-22,7,0
ABS002750,EMP01914,GRU,Piloto Copiloto,Permiso Sin Goce,2023-07-01,2023-07-05,4,1
ABS002751,EMP00892,BOG,Piloto Comandante,Permiso Sin Goce,2022-10-06,2022-10-10,,1
ABS002752,EMP01161,LIM,Tecnico Mantencion,Vacaciones,2023-11-30,2023-12-20,20,1
ABS002753,EMP01941,LIM,Tripulante Cabina Senior,Vacaciones,2022-09-09,2022-09-22,13,1
ABS002754,EMP00318,SCL,Seguridad,Ausencia Injustificada,2024-01-07,2024-01-10,3,1
ABS002755,EMP00994,SCL,Agente Check-in,Vacaciones,2023-03-24,2023-04-06,13,1
ABS002756,EMP00607,EZE,Supervisor Operaciones,Vacaciones,2024-07-11,2024-07-25,14,1
ABS002757,EMP01904,BOG,Tripulante Cabina,Vacaciones,2023-11-29,2023-12-11,12,
ABS002758,EMP01962,GRU,Piloto Comandante,Permiso Sin Goce,2024-05-12,2024-05-15,,1
ABS002759,EMP01838,GRU,Tripulante Cabina,Vacaciones,2022-03-18,2022-04-03,16,1
ABS002760,EMP00789,LIM,Ground Staff,Vacaciones,2023-11-08,2023-11-23,15,1
ABS002761,EMP00740,GRU,Tecnico Mantencion,Vacaciones,2023-07-06,2023-07-20,14,1
ABS002762,EMP01300,LIM,Tripulante Cabina,Capacitacion,2022-08-07,2022-08-09,2,1
ABS002763,EMP01403,BOG,Tripulante Cabina,Vacaciones,2023-02-21,2023-03-07,14,1
ABS002764,EMP01700,GRU,Ground Staff,Capacitacion,2024-02-10,2024-02-15,5,1
ABS002765,EMP00119,BOG,Piloto Comandante,Licencia Medica,2023-02-09,2023-02-18,9,1
ABS002766,EMP00578,GRU,Piloto Comandante,Vacaciones,2023-06-13,2023-06-22,9,1
ABS002767,EMP01849,GRU,Supervisor Operaciones,Vacaciones,2024-07-11,2024-07-22,11,0
ABS002768,EMP01141,BOG,Ground Staff,Capacitacion,2024-07-28,2024-07-31,,1
ABS002769,EMP01199,MAD,Ground Staff,Licencia Medica,2024-07-04,2024-07-29,25,1
ABS002770,EMP00622,GRU,Tripulante Cabina,Licencia Medica,2022-05-13,2022-06-09,27,1
ABS002771,EMP00220,BOG,Ground Staff,Accidente Laboral,2022-04-20,2022-04-28,8,1
ABS002772,EMP00795,LIM,Piloto Comandante,Licencia Medica,2023-07-30,2023-08-04,5,0
ABS002773,EMP01285,EZE,Ground Staff,Licencia Medica,2024-12-10,2024-12-18,8,1
ABS002774,EMP00371,GRU,Ground Staff,Vacaciones,2024-10-29,2024-11-11,13,1
ABS002775,EMP00468,MIA,Ground Staff,Capacitacion,2022-01-07,2022-01-08,1,1
ABS002776,EMP01107,LIM,Tripulante Cabina Senior,Vacaciones,2022-08-28,2022-09-16,19,1
ABS002777,EMP00847,SCL,Piloto Copiloto,Capacitacion,2022-04-16,2022-04-18,2,1
ABS002778,EMP01925,MIA,Tripulante Cabina Senior,Capacitacion,2022-11-06,2022-11-07,1,1
ABS002779,EMP01363,MIA,Agente Check-in,Capacitacion,2022-05-22,2022-05-27,5,1
ABS002780,EMP00518,SCL,Tripulante Cabina,Accidente Laboral,2024-10-08,2024-10-14,6,1
ABS002781,EMP00853,JFK,Tripulante Cabina Senior,Vacaciones,2024-09-24,2024-10-07,13,1
ABS002782,EMP01357,SCL,Supervisor Operaciones,Vacaciones,2022-07-05,2022-07-24,19,1
ABS002783,EMP01103,LIM,Ground Staff,Accidente Laboral,2023-07-14,2023-07-22,8,1
ABS002784,EMP01486,SCL,Agente Check-in,Vacaciones,2022-12-23,2023-01-03,11,1
ABS002785,EMP01686,LIM,Tripulante Cabina,Licencia Medica,2023-12-03,2023-12-22,19,0
ABS002786,EMP00611,SCL,Tripulante Cabina,Permiso Sin Goce,2024-01-05,2024-01-08,3,1
ABS002787,EMP01513,GRU,Administrativo,Licencia Medica,2024-11-19,2024-12-02,13,1
ABS002788,EMP00635,SCL,Ground Staff,Permiso Sin Goce,2022-02-01,2022-02-08,7,1
ABS002789,EMP01353,SCL,Tripulante Cabina,Vacaciones,2022-07-13,,16,1
ABS002790,EMP00048,SCL,Piloto Copiloto,Vacaciones,2022-07-23,2022-08-10,18,0
ABS002791,EMP00043,GRU,Piloto Copiloto,Licencia Medica,2023-02-10,2023-03-03,21,1
ABS002792,EMP01159,BOG,Piloto Copiloto,Vacaciones,2024-06-29,2024-07-11,12,1
ABS002793,EMP01952,EZE,Agente Check-in,Permiso Sin Goce,2024-08-14,2024-08-22,8,1
ABS002794,EMP01132,MAD,Tecnico Mantencion,Licencia Medica,2024-02-07,2024-02-26,19,1
ABS002795,EMP00528,MIA,Tripulante Cabina Senior,Licencia Medica,2022-07-21,2022-08-02,12,1
ABS002796,EMP01322,MIA,Piloto Copiloto,Vacaciones,2023-01-27,2023-02-17,21,1
ABS002797,EMP00253,LIM,Agente Check-in,Permiso Sin Goce,2024-03-16,2024-03-21,5,1
ABS002798,EMP00979,SCL,Piloto Copiloto,Licencia Medica,2022-07-07,,29,1
ABS002799,EMP00718,SCL,Piloto Comandante,Capacitacion,2024-02-05,2024-02-07,2,1
ABS002800,EMP00131,GRU,Administrativo,Permiso Sin Goce,2024-09-20,2024-09-21,1,1
ABS002801,EMP01620,MIA,Piloto Copiloto,Vacaciones,2022-02-19,,11,1
ABS002802,EMP01368,MIA,Tripulante Cabina,Licencia Medica,2022-05-01,2022-05-29,28,1
ABS002803,EMP01339,LIM,Tripulante Cabina Senior,Licencia Medica,2023-01-10,2023-01-21,11,1
ABS002804,EMP00282,SCL,Piloto Comandante,Licencia Medica,2022-07-29,2022-08-13,15,1
ABS002805,EMP00233,JFK,Tecnico Mantencion,Capacitacion,2023-02-16,2023-02-21,5,1
ABS002806,EMP00591,GRU,Tripulante Cabina,Licencia Medica,2022-01-07,2022-01-18,11,1
ABS002807,EMP01334,SCL,Tripulante Cabina Senior,Vacaciones,2024-01-31,2024-02-15,15,1
ABS002808,EMP00685,MAD,Piloto Comandante,Vacaciones,2023-08-18,2023-08-30,,1
ABS002809,EMP01641,SCL,Tripulante Cabina Senior,Licencia Medica,2022-09-22,2022-09-25,3,1
ABS002810,EMP01841,GRU,Administrativo,Licencia Medica,2023-07-21,2023-08-04,14,1
ABS002811,EMP00366,MIA,Ground Staff,Permiso Sin Goce,2024-12-13,2024-12-19,6,1
ABS002812,EMP01299,LIM,Ground Staff,Capacitacion,2024-01-09,2024-01-13,4,1
ABS002813,EMP01891,GRU,Tripulante Cabina,Capacitacion,2023-07-18,2023-07-19,1,1
ABS002814,EMP01248,SCL,Ground Staff,Accidente Laboral,2023-01-18,2023-01-20,2,0
ABS002815,EMP01575,GRU,Tecnico Mantencion,Licencia Medica,2022-08-03,2022-08-12,9,1
ABS002816,EMP01297,LIM,Tripulante Cabina Senior,Vacaciones,2023-10-31,2023-11-09,9,1
ABS002817,EMP01330,BOG,Ground Staff,Ausencia Injustificada,2024-03-10,2024-03-19,9,1
ABS002818,EMP01040,MAD,Tripulante Cabina Senior,Vacaciones,2024-07-05,2024-07-14,9,1
ABS002819,EMP00913,LIM,Tripulante Cabina,Licencia Medica,2022-01-13,2022-02-05,23,1
ABS002820,EMP01215,GRU,Agente Check-in,Ausencia Injustificada,2022-06-16,2022-06-22,6,1
ABS002821,EMP00895,LIM,Ground Staff,Permiso Sin Goce,2023-06-02,2023-06-05,3,1
ABS002822,EMP00841,SCL,Ground Staff,Licencia Medica,2022-04-07,2022-04-10,3,0
ABS002823,EMP00817,BOG,Administrativo,Accidente Laboral,2024-07-17,2024-07-27,10,1
ABS002824,EMP00307,MAD,Tripulante Cabina Senior,Vacaciones,2022-09-21,2022-09-30,9,1
ABS002825,EMP00154,MIA,Tripulante Cabina,Licencia Medica,2024-04-17,,19,1
ABS002826,EMP01153,GRU,Piloto Copiloto,Licencia Medica,2023-10-16,2023-11-02,17,1
ABS002827,EMP01899,JFK,Supervisor Operaciones,Capacitacion,2022-12-01,2022-12-03,2,
ABS002828,EMP00966,GRU,Administrativo,Permiso Sin Goce,2024-08-16,2024-08-17,1,1
ABS002829,EMP00261,LIM,Tripulante Cabina,Permiso Sin Goce,2023-09-01,2023-09-07,6,1
ABS002830,EMP00583,BOG,Piloto Comandante,Vacaciones,2024-09-19,2024-09-30,11,1
ABS002831,EMP01460,MIA,Ground Staff,Capacitacion,2024-07-16,2024-07-17,1,0
ABS002832,EMP00461,BOG,Piloto Copiloto,Vacaciones,2023-03-14,2023-03-31,17,1
ABS002833,EMP00834,LIM,Seguridad,Permiso Sin Goce,2023-01-06,2023-01-08,2,1
ABS002834,EMP00771,MAD,Piloto Copiloto,Permiso Sin Goce,2023-02-22,2023-02-27,5,1
ABS002835,EMP01087,SCL,Agente Check-in,Capacitacion,2023-01-27,2023-01-30,3,1
ABS002836,EMP01397,SCL,Tripulante Cabina,Vacaciones,2023-01-12,2023-01-20,8,1
ABS002837,EMP01093,SCL,Tripulante Cabina Senior,Vacaciones,2023-05-20,2023-05-30,10,1
ABS002838,EMP01835,GRU,Supervisor Operaciones,Licencia Medica,2022-12-19,2022-12-27,8,1
ABS002839,EMP01492,MIA,Piloto Comandante,Permiso Sin Goce,2023-01-11,2023-01-15,4,1
ABS002840,EMP01584,BOG,Agente Check-in,Vacaciones,2022-07-24,2022-08-02,9,1
ABS002841,EMP00634,SCL,Tripulante Cabina,Licencia Medica,2022-07-09,2022-08-06,28,1
ABS002842,EMP01450,GRU,Ground Staff,Permiso Sin Goce,2022-03-14,2022-03-21,7,1
ABS002843,EMP00596,GRU,Piloto Copiloto,Vacaciones,2022-11-12,2022-11-20,8,1
ABS002844,EMP00815,MAD,Piloto Comandante,Licencia Medica,2022-07-30,2022-08-28,29,1
ABS002845,EMP01857,LIM,Tripulante Cabina Senior,Accidente Laboral,2022-02-25,2022-03-03,6,1
ABS002846,EMP01063,GRU,Piloto Copiloto,Capacitacion,2022-03-30,2022-04-01,2,1
ABS002847,EMP00375,MAD,Tripulante Cabina Senior,Vacaciones,2022-10-27,2022-11-13,17,0
ABS002848,EMP00024,EZE,Administrativo,Licencia Medica,2022-01-24,2022-02-20,27,
ABS002849,EMP01002,SCL,Piloto Copiloto,Licencia Medica,2024-01-26,2024-02-16,21,1
ABS002850,EMP01867,BOG,Agente Check-in,Vacaciones,2022-12-10,2022-12-18,8,1
ABS002851,EMP01213,SCL,Ground Staff,Licencia Medica,2022-06-16,2022-07-09,23,0
ABS002852,EMP01442,BOG,Tripulante Cabina Senior,Capacitacion,2023-01-23,2023-01-28,5,1
ABS002853,EMP00668,BOG,Tripulante Cabina Senior,Licencia Medica,2022-07-05,2022-07-24,19,1
ABS002854,EMP00233,SCL,Administrativo,Licencia Medica,2022-01-09,2022-02-07,29,1
ABS002855,EMP01119,GRU,Administrativo,Accidente Laboral,2023-09-10,,5,1
ABS002856,EMP00430,BOG,Tripulante Cabina,Licencia Medica,2022-10-25,2022-11-08,14,
ABS002857,EMP00960,SCL,Agente Check-in,Capacitacion,2022-11-16,2022-11-21,5,1
ABS002858,EMP01545,MAD,Ground Staff,Permiso Sin Goce,2022-06-23,2022-06-24,1,0
ABS002859,EMP01390,BOG,Piloto Comandante,Vacaciones,2022-07-02,2022-07-22,20,
ABS002860,EMP01206,SCL,Agente Check-in,Accidente Laboral,2024-07-27,2024-08-02,6,1
ABS002861,EMP01391,BOG,Tripulante Cabina,Licencia Medica,2023-02-21,2023-03-21,28,1
ABS002862,EMP01990,SCL,Piloto Copiloto,Permiso Sin Goce,2023-01-17,2023-01-24,7,1
ABS002863,EMP00683,BOG,Tripulante Cabina,Permiso Sin Goce,2024-10-21,2024-10-25,4,1
ABS002864,EMP00780,SCL,Piloto Comandante,Permiso Sin Goce,2023-05-20,2023-05-25,5,1
ABS002865,EMP00883,BOG,Supervisor Operaciones,Capacitacion,2024-05-18,2024-05-19,1,1
ABS002866,EMP01037,LIM,Tripulante Cabina,Licencia Medica,2024-03-25,2024-03-28,3,1
ABS002867,EMP00736,MIA,Agente Check-in,Permiso Sin Goce,2023-04-09,2023-04-14,5,1
ABS002868,EMP00849,MAD,Tecnico Mantencion,Licencia Medica,2022-07-01,2022-07-15,14,1
ABS002869,EMP01855,SCL,Tecnico Mantencion,Licencia Medica,2024-07-01,2024-07-19,18,1
ABS002870,EMP01767,LIM,Tecnico Mantencion,Vacaciones,2023-01-23,2023-02-01,9,
ABS002871,EMP01927,LIM,Tripulante Cabina,Accidente Laboral,2024-09-10,2024-09-14,,1
ABS002872,EMP01548,LIM,Agente Check-in,Vacaciones,2024-01-01,2024-01-12,11,1
ABS002873,EMP01975,SCL,Tecnico Mantencion,Vacaciones,2024-07-11,2024-07-18,7,1
ABS002874,EMP01039,SCL,Tripulante Cabina Senior,Licencia Medica,2024-01-21,2024-01-25,4,0
ABS002875,EMP01170,EZE,Agente Check-in,Capacitacion,2022-05-25,2022-05-26,1,1
ABS002876,EMP00013,GRU,Tripulante Cabina,Licencia Medica,2023-06-02,2023-06-22,20,1
ABS002877,EMP01134,EZE,Agente Check-in,Capacitacion,2022-05-09,2022-05-10,1,1
ABS002878,EMP00947,LIM,Tripulante Cabina Senior,Vacaciones,2022-08-31,2022-09-16,16,1
ABS002879,EMP00204,EZE,Piloto Comandante,Permiso Sin Goce,2024-09-08,2024-09-18,10,1
ABS002880,EMP00396,JFK,Ground Staff,Permiso Sin Goce,2022-11-20,2022-11-27,7,1
ABS002881,EMP01033,SCL,Piloto Comandante,Licencia Medica,2024-07-29,2024-08-02,4,1
ABS002882,EMP01915,SCL,Ground Staff,Licencia Medica,2022-02-03,2022-02-13,10,1
ABS002883,EMP01048,MIA,Tripulante Cabina,Licencia Medica,2024-10-31,2024-11-20,20,1
ABS002884,EMP00844,JFK,Tripulante Cabina Senior,Licencia Medica,2024-05-21,2024-05-29,8,1
ABS002885,EMP00414,GRU,Agente Check-in,Licencia Medica,2024-01-21,2024-02-07,17,1
ABS002886,EMP00089,GRU,Tecnico Mantencion,Ausencia Injustificada,2022-09-24,2022-09-28,4,1
ABS002887,EMP00855,GRU,Ground Staff,Licencia Medica,2022-05-25,2022-06-17,23,1
ABS002888,EMP01254,JFK,Piloto Comandante,Permiso Sin Goce,2022-09-22,2022-09-24,2,1
ABS002889,EMP01936,GRU,Seguridad,Licencia Medica,2024-03-30,2024-04-04,5,0
ABS002890,EMP00284,GRU,Tripulante Cabina Senior,Licencia Medica,2023-12-03,2023-12-29,26,1
ABS002891,EMP01022,LIM,Piloto Copiloto,Ausencia Injustificada,2023-07-06,2023-07-07,1,1
ABS002892,EMP00388,LIM,Piloto Copiloto,Licencia Medica,2024-09-01,2024-09-28,27,1
ABS002893,EMP00417,GRU,Ground Staff,Licencia Medica,2022-04-22,2022-05-03,11,1
ABS002894,EMP00110,SCL,Agente Check-in,Accidente Laboral,2024-09-09,2024-09-10,1,1
