flight_id,origin,destination,base_code,aircraft_type,flight_date,season,crew_required_cockpit,crew_required_cabin,ground_staff_required,flight_hours
FLT006585,SCL,MAD,SCL,B737,2023-06-01,Alta_Invierno,2,4,4,14
FLT006586,SCL,MIA,SCL,B787,2024-01-27,Alta_Verano,2,10,5,5
FLT006587,SCL,BOG,SCL,A320,2023-01-07,Alta_Verano,2,4,5,8
FLT006588,GRU,MIA,GRU,A350,2022-01-02,Alta_Verano,2,10,4,6
FLT006589,SCL,EZE,SCL,B737,2024-06-25,Alta_Invierno,2,4,4,10
FLT006590,SCL,MAD,SCL,B737,2022-01-09,Alta_Verano,2,6,8,2
FLT006591,LIM,MIA,LIM,A320,2024-04-08,Baja,2,5,3,5
FLT006592,EZE,GRU,EZE,B767,2022-01-26,Alta_Verano,2,6,8,4
FLT006593,EZE,GRU,EZE,A320,2024-07-29,Alta_Invierno,2,4,7,4
FLT006594,GRU,MIA,GRU,B767,2022-01-03,Alta_Verano,2,6,6,
FLT006595,BOG,MAD,BOG,B767,2022-01-15,Alta_Verano,2,8,8,5
FLT006596,BOG,MIA,BOG,A320,2023-03-23,Baja,2,5,8,5
FLT006597,SCL,MIA,SCL,B737,2024-09-10,Baja,2,6,6,2
FLT006598,LIM,BOG,LIM,B737,2023-07-06,Alta_Invierno,2,5,3,12
FLT006599,EZE,GRU,EZE,B737,2022-01-17,Alta_Verano,2,6,4,4
FLT006600,LIM,MIA,LIM,B737,2024-07-01,Alta_Invierno,2,4,4,4
FLT006601,LIM,GRU,LIM,B737,2023-01-23,Alta_Verano,2,6,7,7
FLT006602,GRU,MIA,GRU,B787,2024-04-06,Baja,2,12,8,5
FLT006603,SCL,EZE,SCL,B767,2024-01-29,Alta_Verano,2,8,4,5
FLT006604,BOG,MAD,BOG,A320,2022-02-25,Alta_Verano,2,4,4,14
FLT006605,LIM,MIA,LIM,A320,2023-01-16,Alta_Verano,2,5,3,12
FLT006606,SCL,JFK,SCL,A320,2022-12-24,Alta_Verano,2,5,3,5
FLT006607,SCL,EZE,SCL,B787,2024-02-29,Alta_Verano,2,9,7,2
FLT006608,SCL,BOG,SCL,A350,2023-07-21,Alta_Invierno,2,9,8,3
FLT006609,SCL,EZE,SCL,A320,2022-09-21,Baja,2,5,8,4
FLT006610,GRU,MAD,GRU,A320,2023-01-04,Alta_Verano,2,4,6,14
FLT006611,SCL,MAD,SCL,B767,2022-08-12,Alta_Invierno,2,7,6,5
FLT006612,SCL,GRU,SCL,A320,2024-06-22,Alta_Invierno,2,4,6,5
FLT006613,SCL,LIM,SCL,B767,2022-01-23,Alta_Verano,2,8,4,5
FLT006614,LIM,MIA,LIM,B787,2023-11-07,Baja,2,10,3,3
FLT006615,BOG,MIA,BOG,A320,2022-05-13,Baja,2,4,6,13
FLT006616,SCL,MAD,SCL,B767,2023-01-15,Alta_Verano,2,6,6,5
FLT006617,SCL,EZE,SCL,A320,2022-01-08,Alta_Verano,2,4,6,7
FLT006618,SCL,EZE,SCL,B737,2022-05-07,Baja,2,5,5,6
FLT006619,SCL,MAD,SCL,B787,2022-05-29,Baja,2,11,3,2
FLT006620,EZE,GRU,EZE,B787,2024-04-10,Baja,2,11,5,7
FLT006621,EZE,GRU,EZE,A320,2023-07-24,Alta_Invierno,2,5,6,5
FLT006622,SCL,GRU,SCL,B767,2024-10-13,Baja,2,8,4,4
FLT006623,EZE,GRU,EZE,B737,2022-07-03,Alta_Invierno,2,5,8,3
FLT006624,GRU,MIA,GRU,B737,2024-11-22,Baja,2,4,8,5
FLT006625,BOG,MIA,BOG,A320,2022-01-17,Alta_Verano,2,4,7,14
FLT006626,EZE,GRU,EZE,A320,2023-04-02,Baja,2,4,3,11
FLT006627,SCL,LIM,SCL,A320,2023-03-04,Baja,2,6,7,3
FLT006628,LIM,GRU,LIM,B787,2022-04-21,Baja,2,10,8,9
FLT006629,SCL,JFK,SCL,A320,2023-09-12,Baja,2,5,8,14
FLT006630,SCL,GRU,SCL,B737,2022-07-23,Alta_Invierno,2,4,4,11
FLT006631,BOG,MAD,BOG,B787,2023-03-25,Baja,2,10,5,3
FLT006632,BOG,MAD,BOG,A320,2023-05-06,Baja,2,4,7,5
FLT006633,SCL,MAD,SCL,A320,2022-12-23,Alta_Verano,2,5,4,7
FLT006634,LIM,MIA,LIM,A320,2024-06-25,Alta_Invierno,2,5,7,5
FLT006635,SCL,MIA,SCL,A320,2022-07-13,Alta_Invierno,2,5,8,5
FLT006636,GRU,MIA,GRU,B767,2024-02-04,Alta_Verano,2,6,5,5
FLT006637,GRU,MIA,GRU,A320,2022-01-27,Alta_Verano,2,4,5,5
FLT006638,SCL,LIM,SCL,A320,2022-05-30,Baja,2,6,5,
FLT006639,BOG,MAD,BOG,A320,2023-01-04,Alta_Verano,2,4,6,10
FLT006640,LIM,GRU,LIM,B787,2022-06-19,Alta_Invierno,2,12,7,5
FLT006641,SCL,BOG,SCL,B787,2024-07-01,Alta_Invierno,2,8,3,2
FLT006642,SCL,MAD,SCL,A350,2023-05-25,Baja,2,11,8,8
FLT006643,LIM,BOG,LIM,A320,2024-08-22,Alta_Invierno,2,5,3,8
FLT006644,SCL,MIA,SCL,A320,2022-12-10,Alta_Verano,2,5,8,3
FLT006645,SCL,JFK,SCL,A320,2024-10-09,Baja,2,5,3,8
FLT006646,LIM,BOG,LIM,A320,2024-02-22,Alta_Verano,2,6,3,4
FLT006647,GRU,MAD,GRU,A320,2023-06-26,Alta_Invierno,2,5,4,4
FLT006648,SCL,GRU,SCL,B737,2024-09-25,Baja,2,6,8,5
FLT006649,SCL,GRU,SCL,B767,2022-07-04,Alta_Invierno,2,8,8,8
FLT006650,SCL,EZE,SCL,B787,2022-09-01,Baja,2,10,7,10
FLT006651,GRU,MIA,GRU,B787,2022-08-18,Alta_Invierno,2,12,4,4
FLT006652,BOG,MAD,BOG,B767,2022-01-23,Alta_Verano,2,7,3,2
FLT006653,SCL,LIM,SCL,A350,2023-03-23,Baja,2,10,8,3
FLT006654,GRU,MIA,GRU,A320,2024-11-24,Baja,2,6,3,11
FLT006655,SCL,MIA,SCL,A320,2024-08-09,Alta_Invierno,2,5,5,3
FLT006656,GRU,MAD,GRU,B787,2024-02-06,Alta_Verano,2,8,6,2
FLT006657,EZE,GRU,EZE,A320,2024-02-11,Alta_Verano,2,4,4,6
FLT006658,SCL,LIM,SCL,B767,2023-01-23,Alta_Verano,2,8,5,10
FLT006659,LIM,BOG,LIM,A320,2023-06-06,Alta_Invierno,2,5,6,11
FLT006660,BOG,MAD,BOG,A320,2022-03-19,Baja,2,6,5,11
FLT006661,BOG,MIA,BOG,B767,2023-01-25,Alta_Verano,2,8,7,2
FLT006662,SCL,GRU,SCL,B767,2024-01-10,Alta_Verano,2,8,8,5
FLT006663,GRU,MAD,GRU,B787,2024-08-28,Alta_Invierno,2,11,6,2
FLT006664,SCL,BOG,SCL,A320,2022-07-23,Alta_Invierno,2,4,7,5
FLT006665,SCL,LIM,SCL,A350,2023-09-10,Baja,2,11,4,4
FLT006666,BOG,MIA,BOG,B767,2023-04-04,Baja,2,7,7,8
FLT006667,EZE,GRU,EZE,B787,2024-07-27,Alta_Invierno,2,10,4,4
FLT006668,SCL,GRU,SCL,B737,2023-01-02,Alta_Verano,2,4,4,2
FLT006669,SCL,EZE,SCL,B737,2023-07-18,Alta_Invierno,2,6,6,3
FLT006670,SCL,EZE,SCL,B737,2022-07-15,Alta_Invierno,2,5,6,5
FLT006671,SCL,BOG,SCL,A350,2023-01-27,Alta_Verano,2,12,6,13
FLT006672,SCL,GRU,SCL,B737,2023-04-01,Baja,2,5,3,7
FLT006673,BOG,MIA,BOG,B787,2024-04-09,Baja,2,9,5,3
FLT006674,LIM,GRU,LIM,A320,2022-01-12,Alta_Verano,2,5,5,
FLT006675,GRU,MAD,GRU,B737,2023-09-12,Baja,2,5,5,14
FLT006676,BOG,MAD,BOG,B737,2023-02-14,Alta_Verano,2,4,7,5
FLT006677,BOG,MIA,BOG,A350,2022-05-11,Baja,2,10,5,5
FLT006678,GRU,MIA,GRU,B737,2022-06-22,Alta_Invierno,2,5,5,7
FLT006679,GRU,MIA,GRU,B787,2023-07-11,Alta_Invierno,2,9,4,14
FLT006680,SCL,JFK,SCL,B737,2022-11-22,Baja,2,4,6,13
FLT006681,GRU,MAD,GRU,A320,2023-09-28,Baja,2,4,7,5
FLT006682,SCL,EZE,SCL,A350,2023-06-07,Alta_Invierno,2,12,7,
FLT006683,EZE,GRU,EZE,A350,2022-10-05,Baja,2,11,5,14
FLT006684,SCL,BOG,SCL,B737,2024-01-17,Alta_Verano,2,6,7,2
FLT006685,SCL,LIM,SCL,A320,2024-10-27,Baja,2,4,8,10
FLT006686,LIM,GRU,LIM,B737,2023-01-06,Alta_Verano,2,5,6,8
FLT006687,GRU,MAD,GRU,B737,2024-12-16,Alta_Verano,2,6,8,3
FLT006688,LIM,MIA,LIM,B737,2024-03-13,Baja,2,4,7,5
FLT006689,SCL,MAD,SCL,A320,2022-12-16,Alta_Verano,2,6,5,8
FLT006690,GRU,MIA,GRU,B737,2022-05-07,Baja,2,5,5,3
FLT006691,GRU,MAD,GRU,B737,2022-07-14,Alta_Invierno,2,5,4,11
FLT006692,SCL,MAD,SCL,B787,2023-12-12,Alta_Verano,2,10,7,12
FLT006693,SCL,GRU,SCL,B737,2023-11-15,Baja,2,5,4,10
FLT006694,SCL,GRU,SCL,B737,2023-01-08,Alta_Verano,2,5,3,7
FLT006695,LIM,MIA,LIM,B737,2023-07-27,Alta_Invierno,2,4,4,3
FLT006696,SCL,MAD,SCL,B787,2022-03-01,Baja,2,11,5,4
FLT006697,EZE,GRU,EZE,B737,2022-07-18,Alta_Invierno,2,4,3,5
FLT006698,SCL,JFK,SCL,A320,2022-11-20,Baja,2,6,5,13
FLT006699,SCL,LIM,SCL,B787,2024-02-02,Alta_Verano,2,10,3,14
FLT006700,GRU,MIA,GRU,B737,2022-01-28,Alta_Verano,2,4,4,4
FLT006701,SCL,MIA,SCL,B787,2022-06-24,Alta_Invierno,2,12,3,5
FLT006702,GRU,MIA,GRU,B767,2023-07-21,Alta_Invierno,2,7,6,5
FLT006703,LIM,GRU,LIM,B737,2022-11-10,Baja,2,6,3,11
FLT006704,SCL,BOG,SCL,B737,2023-07-01,Alta_Invierno,2,5,5,5
FLT006705,SCL,GRU,SCL,B737,2022-04-16,Baja,2,4,8,13
FLT006706,BOG,MIA,BOG,B737,2024-07-20,Alta_Invierno,2,5,7,6
FLT006707,LIM,MIA,LIM,B787,2023-03-01,Baja,2,9,4,4
FLT006708,EZE,GRU,EZE,B737,2022-01-30,Alta_Verano,2,5,6,4
FLT006709,LIM,GRU,LIM,B767,2022-07-27,Alta_Invierno,2,8,4,4
FLT006710,BOG,MIA,BOG,A320,2024-10-31,Baja,2,4,3,4
FLT006711,SCL,MAD,SCL,B737,2022-10-12,Baja,2,5,4,6
FLT006712,GRU,MIA,GRU,B767,2022-12-06,Alta_Verano,2,6,3,8
FLT006713,SCL,JFK,SCL,A320,2023-05-02,Baja,2,4,3,6
FLT006714,SCL,LIM,SCL,A350,2022-02-07,Alta_Verano,2,10,7,5
FLT006715,SCL,MIA,SCL,A320,2023-09-16,Baja,2,6,4,3
FLT006716,SCL,MAD,SCL,A320,2024-07-24,Alta_Invierno,2,6,7,2
FLT006717,EZE,GRU,EZE,B787,2024-07-28,Alta_Invierno,2,10,5,4
FLT006718,LIM,MIA,LIM,A320,2024-01-26,Alta_Verano,2,4,3,5
FLT006719,GRU,MAD,GRU,A320,2022-10-05,Baja,2,5,5,2
FLT006720,BOG,MIA,BOG,A350,2024-01-04,Alta_Verano,2,12,5,
FLT006721,GRU,MIA,GRU,B767,2023-07-02,Alta_Invierno,2,8,6,3
FLT006722,BOG,MIA,BOG,B737,2023-07-04,Alta_Invierno,2,5,3,4
FLT006723,SCL,LIM,SCL,A320,2022-04-11,Baja,2,5,8,4
FLT006724,SCL,EZE,SCL,B767,2023-12-13,Alta_Verano,2,8,4,10
FLT006725,BOG,MIA,BOG,B737,2024-01-12,Alta_Verano,2,5,7,2
FLT006726,LIM,MIA,LIM,B787,2024-08-04,Alta_Invierno,2,12,5,7
FLT006727,LIM,MIA,LIM,B767,2024-06-07,Alta_Invierno,2,7,5,4
FLT006728,SCL,MIA,SCL,B767,2022-01-29,Alta_Verano,2,8,5,3
FLT006729,LIM,GRU,LIM,B787,2024-01-12,Alta_Verano,2,12,5,10
FLT006730,LIM,MIA,LIM,A320,2024-03-01,Baja,2,6,5,13
FLT006731,GRU,MIA,GRU,B767,2022-01-18,Alta_Verano,2,6,7,
FLT006732,SCL,MAD,SCL,B737,2022-08-23,Alta_Invierno,2,4,8,5
FLT006733,SCL,MIA,SCL,B787,2023-04-06,Baja,2,12,5,4
FLT006734,SCL,MIA,SCL,B737,2022-08-06,Alta_Invierno,2,6,7,
FLT006735,BOG,MAD,BOG,B737,2022-10-12,Baja,2,4,6,9
FLT006736,SCL,EZE,SCL,A320,2024-01-29,Alta_Verano,2,5,8,5
FLT006737,GRU,MAD,GRU,A320,2022-09-22,Baja,2,4,6,3
FLT006738,SCL,JFK,SCL,B737,2022-10-21,Baja,2,4,3,4
FLT006739,GRU,MAD,GRU,B787,2023-11-21,Baja,2,12,3,10
FLT006740,SCL,LIM,SCL,A350,2022-12-03,Alta_Verano,2,11,3,6
FLT006741,SCL,GRU,SCL,B767,2023-07-18,Alta_Invierno,2,8,3,4
FLT006742,GRU,MIA,GRU,B737,2022-09-17,Baja,2,4,6,7
FLT006743,SCL,JFK,SCL,A350,2023-10-08,Baja,2,11,8,14
FLT006744,LIM,MIA,LIM,B787,2022-07-09,Alta_Invierno,2,10,6,13
FLT006745,SCL,MIA,SCL,B737,2023-11-28,Baja,2,5,7,4
FLT006746,SCL,GRU,SCL,B787,2024-06-26,Alta_Invierno,2,11,6,4
FLT006747,LIM,GRU,LIM,B737,2022-06-26,Alta_Invierno,2,4,6,8
FLT006748,GRU,MAD,GRU,B737,2022-03-22,Baja,2,5,6,4
FLT006749,SCL,MAD,SCL,A320,2023-04-19,Baja,2,4,3,4
FLT006750,SCL,MIA,SCL,B767,2022-01-05,Alta_Verano,2,7,3,3
FLT006751,SCL,LIM,SCL,B737,2022-05-30,Baja,2,6,8,2
FLT006752,GRU,MAD,GRU,B767,2022-06-12,Alta_Invierno,2,8,4,8
FLT006753,LIM,MIA,LIM,B737,2024-07-04,Alta_Invierno,2,5,6,
FLT006754,BOG,MIA,BOG,B737,2024-10-19,Baja,2,5,5,5
FLT006755,SCL,JFK,SCL,B787,2024-02-17,Alta_Verano,2,11,6,10
FLT006756,EZE,GRU,EZE,B737,2024-11-24,Baja,2,5,7,3
FLT006757,BOG,MAD,BOG,A320,2023-11-30,Baja,2,6,3,8
FLT006758,SCL,MAD,SCL,B767,2023-09-03,Baja,2,7,3,2
FLT006759,SCL,MAD,SCL,A320,2023-07-18,Alta_Invierno,2,6,4,2
FLT006760,BOG,MIA,BOG,A320,2024-06-24,Alta_Invierno,2,6,5,2
FLT006761,LIM,BOG,LIM,B787,2023-01-08,Alta_Verano,2,11,7,3
FLT006762,BOG,MIA,BOG,B787,2023-10-04,Baja,2,12,6,10
FLT006763,SCL,BOG,SCL,A320,2022-01-24,Alta_Verano,2,6,6,5
FLT006764,SCL,MAD,SCL,A320,2023-06-07,Alta_Invierno,2,4,5,7
FLT006765,SCL,MAD,SCL,B737,2024-08-29,Alta_Invierno,2,6,5,7
FLT006766,EZE,GRU,EZE,B737,2024-07-23,Alta_Invierno,2,6,3,12
FLT006767,EZE,GRU,EZE,B787,2022-10-30,Baja,2,10,4,4
FLT006768,SCL,JFK,SCL,A320,2024-08-18,Alta_Invierno,2,5,8,14
FLT006769,SCL,LIM,SCL,A350,2022-05-09,Baja,2,9,7,5
FLT006770,SCL,JFK,SCL,B767,2022-07-12,Alta_Invierno,2,8,6,8
FLT006771,GRU,MAD,GRU,B787,2022-07-01,Alta_Invierno,2,11,8,5
FLT006772,GRU,MIA,GRU,A320,2022-03-08,Baja,2,6,6,11
FLT006773,LIM,MIA,LIM,B787,2022-01-27,Alta_Verano,2,10,6,10
FLT006774,LIM,BOG,LIM,B767,2022-01-04,Alta_Verano,2,8,6,3
FLT006775,EZE,GRU,EZE,B737,2022-07-22,Alta_Invierno,2,5,7,6
FLT006776,SCL,EZE,SCL,B737,2023-01-06,Alta_Verano,2,5,8,4
FLT006777,EZE,GRU,EZE,A320,2024-10-13,Baja,2,5,8,6
FLT006778,BOG,MAD,BOG,B737,2023-06-05,Alta_Invierno,2,5,7,4
FLT006779,LIM,BOG,LIM,A320,2023-07-27,Alta_Invierno,2,4,5,7
FLT006780,BOG,MIA,BOG,B787,2023-01-04,Alta_Verano,2,8,4,11
FLT006781,SCL,LIM,SCL,A320,2023-10-22,Baja,2,5,6,2
FLT006782,SCL,JFK,SCL,A320,2024-12-26,Alta_Verano,2,5,8,5
FLT006783,SCL,EZE,SCL,B787,2024-07-26,Alta_Invierno,2,10,7,6
FLT006784,LIM,GRU,LIM,B737,2023-10-03,Baja,2,4,3,3
FLT006785,LIM,MIA,LIM,A320,2023-03-30,Baja,2,6,6,13
FLT006786,BOG,MIA,BOG,A350,2022-07-30,Alta_Invierno,2,9,7,8
FLT006787,EZE,GRU,EZE,A350,2022-03-01,Baja,2,12,6,9
FLT006788,BOG,MIA,BOG,B787,2024-07-04,Alta_Invierno,2,10,6,5
FLT006789,BOG,MAD,BOG,B737,2024-09-26,Baja,2,4,7,5
FLT006790,SCL,BOG,SCL,B737,2023-07-20,Alta_Invierno,2,6,3,3
FLT006791,BOG,MIA,BOG,B737,2022-07-27,Alta_Invierno,2,6,8,2
FLT006792,SCL,MIA,SCL,B787,2024-04-18,Baja,2,9,5,2
FLT006793,SCL,BOG,SCL,B737,2024-07-11,Alta_Invierno,2,5,4,8
FLT006794,GRU,MIA,GRU,B737,2023-11-12,Baja,2,6,6,6
FLT006795,SCL,GRU,SCL,B787,2022-07-24,Alta_Invierno,2,10,3,5
FLT006796,LIM,GRU,LIM,A320,2023-07-20,Alta_Invierno,2,6,4,5
FLT006797,SCL,EZE,SCL,B787,2022-11-10,Baja,2,8,6,9
FLT006798,GRU,MAD,GRU,A350,2022-07-19,Alta_Invierno,2,8,5,2
FLT006799,SCL,MAD,SCL,B767,2023-07-03,Alta_Invierno,2,8,7,6
FLT006800,BOG,MIA,BOG,A320,2023-03-01,Baja,2,4,4,5
FLT006801,LIM,BOG,LIM,A320,2024-03-23,Baja,2,6,3,4
FLT006802,LIM,BOG,LIM,B787,2023-08-14,Alta_Invierno,2,9,5,11
FLT006803,GRU,MIA,GRU,A350,2022-05-04,Baja,2,10,7,4
FLT006804,SCL,MIA,SCL,B767,2022-07-19,Alta_Invierno,2,7,4,6
FLT006805,LIM,GRU,LIM,A320,2022-05-31,Baja,2,5,8,13
FLT006806,SCL,BOG,SCL,B767,2022-11-12,Baja,2,6,4,5
FLT006807,SCL,EZE,SCL,B767,2023-10-01,Baja,2,6,4,7
FLT006808,LIM,GRU,LIM,B737,2023-04-15,Baja,2,4,8,3
FLT006809,LIM,GRU,LIM,B737,2024-07-18,Alta_Invierno,2,4,4,5
FLT006810,SCL,JFK,SCL,B767,2023-07-20,Alta_Invierno,2,6,3,3
FLT006811,SCL,GRU,SCL,B737,2022-01-18,Alta_Verano,2,6,4,2
FLT006812,BOG,MAD,BOG,B787,2024-11-26,Baja,2,9,7,2
FLT006813,LIM,GRU,LIM,B767,2024-01-08,Alta_Verano,2,7,4,11
FLT006814,LIM,MIA,LIM,A320,2023-08-23,Alta_Invierno,2,4,4,2
FLT006815,SCL,MIA,SCL,B737,2023-08-19,Alta_Invierno,2,6,5,5
FLT006816,LIM,GRU,LIM,B737,2022-11-14,Baja,2,6,5,8
FLT006817,EZE,GRU,EZE,B737,2022-07-13,Alta_Invierno,2,5,3,11
FLT006818,SCL,EZE,SCL,B737,2024-03-05,Baja,2,6,5,3
FLT006819,BOG,MIA,BOG,B767,2023-07-26,Alta_Invierno,2,7,7,12
FLT006820,BOG,MAD,BOG,B737,2022-01-20,Alta_Verano,2,6,7,4
FLT006821,BOG,MIA,BOG,B737,2023-01-10,Alta_Verano,2,6,5,6
FLT006822,GRU,MAD,GRU,B737,2024-06-12,Alta_Invierno,2,4,3,3
FLT006823,SCL,EZE,SCL,B737,2023-10-09,Baja,2,4,6,5
FLT006824,SCL,GRU,SCL,A320,2022-08-27,Alta_Invierno,2,5,5,3
FLT006825,GRU,MIA,GRU,B767,2022-07-05,Alta_Invierno,2,6,3,9
FLT006826,SCL,MAD,SCL,B737,2024-04-08,Baja,2,4,3,11
FLT006827,SCL,MIA,SCL,B787,2022-12-19,Alta_Verano,2,10,6,5
FLT006828,SCL,MIA,SCL,A320,2024-04-28,Baja,2,5,7,2
FLT006829,LIM,GRU,LIM,B787,2024-03-18,Baja,2,11,7,3
FLT006830,SCL,MAD,SCL,A320,2022-07-16,Alta_Invierno,2,5,3,4
FLT006831,LIM,GRU,LIM,A350,2023-02-19,Alta_Verano,2,8,7,9
FLT006832,SCL,GRU,SCL,B737,2023-07-13,Alta_Invierno,2,6,3,2
FLT006833,SCL,JFK,SCL,B787,2023-03-04,Baja,2,11,7,6
FLT006834,SCL,MAD,SCL,B787,2024-01-07,Alta_Verano,2,12,6,9
FLT006835,SCL,LIM,SCL,B737,2022-05-28,Baja,2,6,4,2
FLT006836,SCL,EZE,SCL,B737,2022-04-04,Baja,2,4,4,11
FLT006837,GRU,MIA,GRU,B767,2022-08-15,Alta_Invierno,2,8,3,2
FLT006838,GRU,MAD,GRU,B737,2023-03-19,Baja,2,5,3,
FLT006839,GRU,MIA,GRU,B767,2022-09-14,Baja,2,6,4,13
FLT006840,SCL,LIM,SCL,B737,2024-01-06,Alta_Verano,2,4,7,10
FLT006841,SCL,MIA,SCL,A350,2024-06-30,Alta_Invierno,2,11,4,2
FLT006842,LIM,BOG,LIM,B787,2023-11-14,Baja,2,12,7,9
FLT006843,LIM,MIA,LIM,B737,2022-11-03,Baja,2,4,6,6
FLT006844,BOG,MIA,BOG,A350,2022-10-03,Baja,2,12,4,11
FLT006845,EZE,GRU,EZE,A320,2024-06-16,Alta_Invierno,2,5,3,13
FLT006846,BOG,MIA,BOG,B737,2024-07-06,Alta_Invierno,2,6,4,8
FLT006847,GRU,MIA,GRU,A350,2023-07-07,Alta_Invierno,2,11,3,5
FLT006848,SCL,BOG,SCL,A320,2024-01-18,Alta_Verano,2,4,4,10
FLT006849,SCL,JFK,SCL,B787,2023-01-25,Alta_Verano,2,10,5,4
FLT006850,EZE,GRU,EZE,B787,2024-10-21,Baja,2,12,6,5
FLT006851,LIM,BOG,LIM,A320,2024-06-07,Alta_Invierno,2,4,3,5
FLT006852,BOG,MIA,BOG,A320,2022-01-27,Alta_Verano,2,4,5,8
FLT006853,BOG,MAD,BOG,A320,2024-03-10,Baja,2,6,6,4
FLT006854,LIM,GRU,LIM,B767,2024-12-23,Alta_Verano,2,7,4,4
FLT006855,SCL,MIA,SCL,A320,2022-08-23,Alta_Invierno,2,5,5,4
FLT006856,BOG,MAD,BOG,A320,2024-07-14,Alta_Invierno,2,4,7,9
FLT006857,SCL,LIM,SCL,B767,2024-07-04,Alta_Invierno,2,7,8,
FLT006858,SCL,JFK,SCL,B767,2022-07-14,Alta_Invierno,2,7,6,4
FLT006859,SCL,MAD,SCL,B787,2024-11-19,Baja,2,11,4,5
FLT006860,SCL,GRU,SCL,A350,2022-10-11,Baja,2,9,5,
FLT006861,SCL,MAD,SCL,B737,2024-08-06,Alta_Invierno,2,5,6,13
FLT006862,BOG,MAD,BOG,A350,2024-04-23,Baja,2,11,6,7
FLT006863,GRU,MAD,GRU,A320,2023-01-13,Alta_Verano,2,6,5,5
FLT006864,SCL,GRU,SCL,A320,2024-04-07,Baja,2,6,7,4
FLT006865,BOG,MIA,BOG,A320,2024-01-20,Alta_Verano,2,6,5,2
FLT006866,SCL,EZE,SCL,B767,2022-10-02,Baja,2,8,4,7
FLT006867,SCL,EZE,SCL,A350,2024-02-25,Alta_Verano,2,11,7,12
FLT006868,SCL,EZE,SCL,B767,2022-11-16,Baja,2,7,5,3
FLT006869,SCL,LIM,SCL,B737,2023-09-22,Baja,2,6,3,11
FLT006870,GRU,MAD,GRU,B767,2022-02-08,Alta_Verano,2,7,8,14
FLT006871,SCL,JFK,SCL,B737,2024-11-19,Baja,2,6,5,9
FLT006872,GRU,MIA,GRU,B767,2022-05-19,Baja,2,6,6,5
FLT006873,BOG,MAD,BOG,B737,2023-03-06,Baja,2,6,6,10
FLT006874,SCL,JFK,SCL,A320,2022-04-21,Baja,2,5,7,5
FLT006875,GRU,MAD,GRU,A320,2022-07-23,Alta_Invierno,2,5,4,11
FLT006876,SCL,LIM,SCL,A320,2024-01-31,Alta_Verano,2,6,6,2
FLT006877,LIM,BOG,LIM,B737,2023-08-31,Alta_Invierno,2,4,3,9
FLT006878,LIM,BOG,LIM,B737,2022-07-15,Alta_Invierno,2,5,6,2
FLT006879,LIM,GRU,LIM,B737,2024-07-17,Alta_Invierno,2,6,5,10
FLT006880,SCL,GRU,SCL,A350,2023-04-30,Baja,2,11,5,5
FLT006881,EZE,GRU,EZE,A320,2023-01-02,Alta_Verano,2,5,5,5
FLT006882,SCL,GRU,SCL,A320,2024-08-29,Alta_Invierno,2,5,6,5
FLT006883,SCL,MAD,SCL,B737,2024-05-11,Baja,2,4,7,7
FLT006884,LIM,MIA,LIM,A320,2023-12-27,Alta_Verano,2,4,8,2
FLT006885,LIM,GRU,LIM,B737,2024-07-28,Alta_Invierno,2,5,8,11
FLT006886,GRU,MAD,GRU,B767,2024-10-01,Baja,2,6,5,12
FLT006887,SCL,JFK,SCL,A320,2024-12-03,Alta_Verano,2,5,8,3
FLT006888,LIM,MIA,LIM,B767,2023-10-19,Baja,2,6,4,8
FLT006889,LIM,MIA,LIM,B787,2022-02-23,Alta_Verano,2,12,3,4
FLT006890,SCL,LIM,SCL,A320,2022-11-20,Baja,2,5,5,3
FLT006891,SCL,MAD,SCL,B737,2024-07-28,Alta_Invierno,2,6,4,3
FLT006892,LIM,MIA,LIM,B787,2024-01-13,Alta_Verano,2,10,5,5
FLT006893,SCL,EZE,SCL,A320,2023-12-31,Alta_Verano,2,4,3,12
FLT006894,SCL,MAD,SCL,B737,2022-10-19,Baja,2,6,6,4
FLT006895,LIM,GRU,LIM,A320,2024-07-16,Alta_Invierno,2,5,4,4
FLT006896,EZE,GRU,EZE,B737,2023-01-13,Alta_Verano,2,5,4,4
FLT006897,LIM,MIA,LIM,A320,2024-10-16,Baja,2,6,6,5
FLT006898,GRU,MIA,GRU,B737,2024-07-03,Alta_Invierno,2,6,6,2
FLT006899,SCL,LIM,SCL,B787,2023-07-05,Alta_Invierno,2,11,6,13
FLT006900,LIM,MIA,LIM,A320,2023-02-17,Alta_Verano,2,4,8,2
FLT006901,LIM,GRU,LIM,A320,2023-03-07,Baja,2,5,8,3
FLT006902,SCL,LIM,SCL,A350,2024-12-01,Alta_Verano,2,12,6,2
FLT006903,SCL,JFK,SCL,A320,2023-01-13,Alta_Verano,2,5,6,3
FLT006904,LIM,GRU,LIM,A350,2022-04-12,Baja,2,10,8,6
FLT006905,BOG,MAD,BOG,A320,2023-07-06,Alta_Invierno,2,4,8,13
FLT006906,SCL,BOG,SCL,A320,2022-10-20,Baja,2,5,7,10
FLT006907,SCL,MAD,SCL,B767,2024-01-06,Alta_Verano,2,8,8,5
FLT006908,SCL,LIM,SCL,A320,2024-01-15,Alta_Verano,2,5,5,4
FLT006909,GRU,MAD,GRU,B737,2024-12-13,Alta_Verano,2,5,6,5
